place,cat,target,imp,month,cart,ctr,pdp,clicks,tot_rev,spend,ros,isvt_rev,on_vt_rev,isct_rev,on_ct_rev,tot_ol_rev,tot_in_rev,vt_roas,ct_roas
App,Mobile,Browse,452746,March,1686,24,25388,1082,485581,7135,49,156936,328645,9503,18830,347475,166439,9849,4
App,Mobile,Browse,490420,April,1530,16,17294,782,574433,5089,96,106538,467895,2449,20340,488235,108987,21572,4
App,Mobile,Brand,2252880,October,1239,5,22048,1160,736354,23837,30,43642,692713,0,14832,707544,43642,20274,1
App,Mobile,Browse,700118,March,2638,16,24759,1130,839391,7541,89,194267,645124,6196,22447,667570,200463,28846,4
App,Mobile,Brand,49424,February,1,4,2,18,0,580,0,0,0,0,0,0,0,0,0
App,Mobile,Brand,44074,February,3,7,67,29,0,762,0,0,0,0,0,0,0,0,0
App,Mobile,Brand,42033,February,0,10,3,40,0,703,0,0,0,0,0,0,0,0,0
Desktop,Appliances,Intended,165356,December,16,19,137,122,5220,2267,14,1175,4057,12,442,4487,1175,525,12
Desktop,Appliances,Browse,6119,December,32,17,163,15,7428,87,77,2512,4928,12,12,4928,2512,830,12
App,Mobile,Brand,1467,January,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0
App,Mobile,Brand,1418,January,0,7,0,1,0,11,0,0,0,0,0,0,0,0,0
App,Mobile,Brand,448,January,0,22,1,1,0,8,0,0,0,0,0,0,0,0,0
App,Mobile,Brand,272,October,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
App,Mobile,Brand,140,October,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
App,Mobile,Brand,26084,January,1,0,0,1,160,418,0,0,160,0,0,160,0,36,0
App,Mobile,Brand,67791,March,5,17,32,118,400,1110,0,0,400,0,0,400,0,87,0
App,Mobile,Brand,76897,March,1,3,25,23,1546,758,2,0,1546,0,0,1546,0,122,0
App,Mobile,Brand,38506,February,3,2,50,8,1867,505,4,0,1867,0,0,1867,0,129,0
App,Mobile,Brand,188380,November,25,11,374,208,2292,3004,1,121,2171,0,1450,3621,121,486,0
App,Mobile,Brand,161209,November,21,10,301,166,2452,2656,1,596,1857,0,0,1857,596,383,0
App,Mobile,Brand,104342,April,13,8,384,87,2544,1678,1,201,2343,0,0,2343,201,133,0
App,Mobile,Brand,229306,October,51,7,759,164,3069,3539,1,310,2759,0,0,2759,310,1520,0
App,Mobile,Brand,232057,April,26,11,427,258,3587,3716,1,916,2671,0,0,2671,916,638,0
App,Mobile,Brand,148875,June,16,11,444,163,3805,2384,2,872,2933,0,770,3703,872,986,0
App,Mobile,Brand,115801,January,51,17,464,199,4293,1866,2,783,3510,0,0,3510,783,2149,0
App,Mobile,Brand,279141,April,48,4,384,106,6252,3033,2,1322,4929,0,0,4929,1322,2287,0
App,Mobile,Brand,114682,January,25,26,518,303,6429,1898,4,1518,4911,0,1950,6861,1518,3200,1
Phone,Appliances,Browse,123571,December,98,22,510,136,9600,1972,16,2140,7471,12,12,7471,2140,1505,12
Desktop,Appliances,Browse,1819771,December,55,14,1547,392,10691,19590,13,12,10691,12,12,10691,12,429,12
App,Mobile,Brand,232649,November,96,2,473,47,8288,2537,3,1045,7244,0,0,7244,1045,2778,0
App,Mobile,Brand,109231,January,95,2,408,18,8807,1194,7,348,8460,0,0,8460,348,7603,0
App,Mobile,Brand,95501,March,17,3,286,30,8958,1229,5,2860,6098,0,0,6098,2860,4004,0
App,Mobile,Brand,24303,January,126,20,999,49,11082,383,26,1012,10070,0,0,10070,1012,7763,0
App,Mobile,Brand,152982,March,37,8,619,125,11670,2435,3,5584,6086,0,0,6086,5584,621,0
App,Mobile,Brand,106357,November,41,2,284,25,13179,1392,9,533,12646,0,0,12646,533,4671,0
App,Mobile,Brand,192527,June,138,2,654,31,13400,2057,6,1030,12370,0,250,12620,1030,4833,0
App,Mobile,Brand,228683,June,24,10,430,229,13804,3753,3,2594,11210,0,0,11210,2594,2837,0
App,Mobile,Brand,148913,January,24,3,460,42,16253,1892,7,3610,12643,0,0,12643,3610,42035,0
App,Mobile,Brand,326627,October,197,3,867,103,16277,3837,4,1006,15271,280,0,15271,1286,13777,0
App,Mobile,Brand,351156,October,59,11,1413,401,20980,5593,3,5268,15712,0,0,15712,5268,4289,0
App,Mobile,Brand,82822,April,16,2,206,17,21683,1032,16,4950,16733,0,0,16733,4950,6168,0
Desktop,Appliances,Intended,502174,December,61,13,775,84,12220,5717,14,284,11948,12,112,12048,284,425,12
App,Mobile,Brand,251013,October,93,4,1555,98,32022,3321,8,4940,27083,0,8,27091,4940,34971,0
App,Mobile,Brand,51403,October,220,12,2755,63,32061,809,33,6025,26036,430,1000,27036,6455,8476,2
Desktop,Appliances,Browse,121519,December,55,16,390,62,13240,1705,19,1020,12232,12,467,12687,1020,2209,12
App,Mobile,Brand,153269,June,84,3,879,52,54950,2054,24,6203,48747,0,0,48747,6203,33161,0
Phone,Appliances,Intended,304024,December,46,22,1122,324,16348,4938,15,3431,12930,12,612,13530,3431,5181,12
App,Mobile,Brand,37744,January,283,3,1340,12,72670,382,178,4685,67985,0,0,67985,4685,23115,0
App,Appliances,Brand,647867,December,496,3,21152,212,578140,8566,52,128726,449414,0,0,449414,128726,29730,0
App,Mobile,Brand,67031,October,677,5,4769,34,214850,652,299,20973,193877,0,1010,194887,20973,68155,2
App,Mobile,Brand,5646,January,3,30,19,17,73,122,1,0,73,0,0,73,0,7,0
App,Mobile,Brand,4115,January,4,7,101,3,147,78,0,129,18,0,0,18,129,2183,0
App,Mobile,Brand,1633,January,2,0,8,0,200,26,8,0,200,0,0,200,0,153,0
App,Mobile,Brand,5476,October,0,33,17,18,233,116,2,0,233,0,0,233,0,57,0
Desktop,Appliances,Browse,408920,December,217,15,2023,123,23530,4625,17,512,23030,12,592,23610,512,875,12
App,Mobile,Brand,2097,January,9,10,18,2,982,25,39,0,982,0,0,982,0,1002,0
App,Appliances,Brand,1305690,December,2518,10,56386,1353,620827,20584,25,123332,497494,100,12858,510352,123432,24626,1
App,Mobile,Brand,179476,April,19,11,348,191,5897,2892,1,3536,2362,0,0,2362,3536,169,0
App,Mobile,Brand,6415,October,19,9,41,6,6681,101,66,0,6681,0,30,6711,0,8745,0
App,Mobile,Brand,276061,April,22,1,329,34,7548,2871,2,2598,4950,0,0,4950,2598,662,0
App,Mobile,Brand,8346,October,37,10,114,8,10359,100,100,300,10059,0,0,10059,300,11485,0
Desktop,Appliances,Brand,77770,December,97,15,1103,37,27489,986,39,751,26750,12,12,26750,751,2267,12
App,Appliances,Brand,1996674,December,1431,3,29070,558,625412,21754,27,46389,579023,0,0,579023,46389,18148,0
App,Mobile,Brand,552828,November,176,11,2196,588,22704,8834,2,5854,16851,0,800,17651,5854,1855,0
App,Mobile,Brand,429215,June,198,10,2450,439,24523,6762,2,8109,16414,0,430,16844,8109,3643,0
Phone,Appliances,Intended,444303,December,278,29,3713,753,32528,7005,16,2577,29963,12,452,30403,2577,591,12
App,Mobile,Brand,484858,June,122,3,1632,146,39284,5856,6,6529,32756,0,0,32756,6529,21569,0
App,Mobile,Brand,652798,November,144,2,1998,137,49534,7251,6,5652,43883,0,0,43883,5652,75704,0
App,Mobile,Brand,9181,June,272,81,5849,74,60534,171,265,16521,44012,542,1430,45442,17064,7287,12
App,Mobile,Brand,34615,June,405,8,9486,29,78087,635,98,16138,61949,0,120,62069,16138,15148,0
App,Mobile,Brand,16860,April,495,9,7765,16,84020,314,220,15030,68991,510,0,68991,15540,26167,2
App,Mobile,Brand,25883,October,320,9,9690,24,87789,483,147,17276,70513,449,599,71112,17725,6682,2
App,Mobile,Brand,40184,June,457,26,8134,105,103280,458,214,7353,95926,330,2030,97956,7683,24349,5
App,Mobile,Brand,57368,June,1001,60,19616,344,130958,948,133,12960,117998,1095,7701,125700,14055,9535,9
App,Mobile,Brand,36723,November,752,8,14691,28,134165,685,159,25511,108654,0,550,109204,25511,26949,1
App,Mobile,Brand,155349,January,2082,33,36215,519,189113,2541,69,20313,168800,1028,5724,174525,21341,12256,3
Phone,Appliances,Brand,315080,December,184,19,2031,221,35774,4736,18,6369,29417,12,12,29417,6369,284,12
Phone,Scents ,Brand,340,April,0,29,0,1,0,5,0,0,0,0,0,0,0,0,0
Phone,Scents ,Brand,125,October,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Phone,Scents ,Brand,1024,October,0,20,1,2,14,0,0,0,14,0,0,14,0,0,0
App,Mobile,Brand,110855,January,2049,8,33871,90,305620,1237,235,18076,287544,375,3567,291111,18451,27818,3
Desktop,Scents ,Brand,48148,January,2,4,30,17,50,620,0,0,50,0,0,50,0,5,0
Phone,Scents ,Brand,51741,June,3,11,27,55,78,829,0,0,78,0,0,78,0,36,0
App,Mobile,Brand,167221,April,4052,30,84532,495,360131,2763,119,40232,319899,1046,8780,328678,41279,33939,4
App,Mobile,Brand,178822,November,3896,27,79200,486,381288,2936,121,33758,347530,0,6303,353833,33758,54905,2
Desktop,Scents ,Brand,17125,January,1,1,15,2,85,262,0,0,85,0,0,85,0,6,0
Phone,Appliances,Browse,870688,December,276,27,3388,1310,41210,13570,15,6303,34918,12,2148,37054,6303,4074,12
App,Mobile,Brand,285954,October,4769,34,94568,964,421087,4577,84,47468,373619,2970,11484,385103,50438,18118,3
Desktop,Scents ,Brand,7380,October,4,5,13,4,127,101,1,0,127,0,0,127,0,96,0
App,Mobile,Brand,178921,April,3168,14,52928,243,428749,2025,200,29914,398835,1665,6433,405268,31579,118143,4
App,Mobile,Brand,208550,June,4791,25,93138,516,430445,3433,116,39337,391108,1114,6477,397585,40451,40743,2
Phone,Scents ,Brand,26150,October,2,10,17,27,135,390,0,0,135,0,0,135,0,9,0
App,Mobile,Brand,217931,October,3634,13,62030,279,443205,2441,173,28367,414838,2483,8054,422892,30850,46503,4
Phone,Scents ,Brand,121540,June,3,13,178,154,180,1956,0,0,180,0,0,180,0,16,0
App,Mobile,Brand,195419,June,3451,11,57670,206,458957,2170,202,24921,434035,230,3779,437814,25151,99799,2
App,Mobile,Brand,184193,November,3284,9,54336,160,461438,2048,213,27684,433754,0,3207,436961,27684,172318,2
Desktop,Scents ,Brand,25272,November,0,6,18,14,200,309,1,0,200,0,0,200,0,4000,0
App,Appliances,Brand,1269961,December,2818,12,67993,1503,648382,12829,43,107274,541108,200,5101,546209,107474,3904,0
Phone,Appliances,Browse,280822,December,547,28,5969,451,48518,4411,22,3834,44696,12,322,45006,3834,1019,12
Phone,Scents ,Brand,350833,June,6,15,95,533,230,5714,0,0,230,0,0,230,0,7,0
Phone,Scents ,Brand,27361,January,3,10,29,26,262,495,1,0,262,0,0,262,0,16,0
Desktop,Appliances,Intended,634119,December,96,18,1963,403,61603,8099,19,10625,50990,892,2862,53840,11505,20307,12
App,Appliances,Brand,85238,December,180,12,7305,12,61937,1802,40,11625,50325,12,12,50325,11625,2195,12
Phone,Scents ,Brand,407938,January,1,14,362,577,360,6399,0,0,360,0,0,360,0,3,0
Phone,Appliances,Browse,1262017,December,108,23,1413,1461,65729,19963,15,790,64951,12,12,64951,790,1997,12
Desktop,Scents ,Brand,253,October,1,0,9,0,365,0,0,0,365,0,0,365,0,0,0
Phone,Scents ,Brand,96320,June,7,13,49,124,367,1554,0,0,367,0,0,367,0,16,0
Desktop,Scents ,Brand,54753,June,1,5,70,29,385,721,1,0,385,0,0,385,0,158,0
Desktop,Scents ,Brand,44441,October,1,3,40,15,387,607,1,104,282,250,250,532,354,125,1
Phone,Scents ,Brand,30494,November,3,16,37,48,400,464,1,0,400,0,0,400,0,32,0
App,Appliances,Brand,206368,December,997,31,37461,641,731936,0,0,296706,435230,570,0,435230,297276,0,0
Phone,Scents ,Brand,56059,June,5,15,79,83,565,920,1,0,565,0,0,565,0,172,0
App,Mobile,Brand,2670,February,56,20,591,14,3625,67,68,582,3055,12,12,3055,582,544,12
Phone,Mobile,Brand,15160,February,165,27,2728,34,6438,286,32,911,5539,12,12,5539,911,509,12
Desktop,Mobile,Brand,12698,February,116,20,2742,22,7426,174,55,497,6941,12,12,6941,497,1676,12
Desktop,Mobile,Brand,74761,January,852,22,17809,90,55028,852,73,4397,50644,12,822,51454,4397,5405,13
App,Mobile,Brand,20210,January,559,49,12764,86,56594,395,139,9674,46932,239,1687,48607,9902,2640,17
Phone,Mobile,Brand,109684,January,1822,43,28492,356,72810,1900,48,7412,65410,542,2983,68380,7943,3928,14
Desktop,Mobile,Brand,435498,November,1274,18,27124,267,75195,5032,26,3411,71796,107,892,72676,3506,6176,12
Desktop,Mobile,Brand,291087,June,1252,21,24388,276,102349,3299,42,5959,96403,12,1755,98146,5959,9180,13
Phone,Mobile,Brand,460197,November,2379,26,42800,669,116225,7846,26,10041,106196,372,2132,108316,10401,7361,12
Phone,Mobile,Brand,323586,June,2331,30,37824,595,124047,5448,33,10302,113758,103,922,114667,10393,4320,12
Desktop,Mobile,Brand,229296,March,1984,20,27896,206,145012,2615,62,15669,129356,12,846,130189,15669,37065,12
Phone,Appliances,Intended,45451,December,69,23,1078,60,69494,714,84,19269,50237,12,12,50237,19269,80984,12
Desktop,Mobile,Brand,183163,April,560,19,10657,133,162986,2069,90,2950,160048,12,1222,161258,2950,21348,13
App,Mobile,Brand,35914,October,1363,54,25334,161,166258,680,240,16362,149908,202,2141,152037,16552,9779,15
Phone,Mobile,Brand,212315,April,3232,36,53475,525,193132,3470,62,23918,169225,1835,3415,172628,25741,16773,14
App,Mobile,Brand,44618,March,1361,29,26969,86,194157,838,176,59461,134708,512,322,135018,59961,30600,13
App,Mobile,Brand,51075,June,2137,43,34159,171,207687,974,200,30098,177602,203,2933,180523,30289,11904,15
Phone,Mobile,Brand,228989,October,6203,45,71957,760,253963,3857,77,14066,239909,548,9226,249123,14602,17187,15
App,Mobile,Brand,72611,November,2525,48,47658,272,254486,1399,171,40357,214141,252,6622,220751,40597,14950,17
App,Mobile,Brand,36127,April,1653,58,30054,179,257116,675,336,44552,212576,905,2485,215049,45446,38479,17
Phone,Appliances,Browse,534698,December,419,31,5479,1037,72967,8580,20,4828,68151,12,2872,71011,4828,3157,12
Phone,Mobile,Brand,254562,March,5912,36,80946,614,264254,4202,67,41812,222454,3129,9134,231576,44928,18774,15
Phone,Appliances,Intended,53351,December,58,21,1086,61,76375,837,87,16063,60323,12,1572,61883,16063,73202,14
Desktop,Mobile,Brand,183066,October,3489,24,55859,223,458604,2267,214,6182,452434,12,2062,454484,6182,43746,13
Desktop,Mobile,Brand,33908,January,13,35,73,89,12,362,12,12,12,12,12,12,12,12,12
Phone,Mobile,Brand,2754,June,12,16,20,13,12,50,12,12,12,12,12,12,12,12,12
App,Mobile,Brand,42919,June,13,13,21,15,22,814,12,22,12,12,12,12,22,12,12
App,Mobile,Brand,5130,January,12,22,69,17,226,108,12,226,12,12,12,12,226,116,12
Desktop,Mobile,Brand,3887,June,12,12,15,12,243,33,17,145,109,12,12,109,145,643,12
Phone,Mobile,Brand,3481,January,12,21,29,15,483,66,18,155,340,12,12,340,155,926,12
Desktop,Mobile,Brand,6336,January,15,14,26,13,771,50,20,472,311,12,12,311,472,233,12
Desktop,Mobile,Brand,35234,October,14,14,106,20,1270,334,15,366,917,12,12,917,366,186,12
Phone,Mobile,Brand,45471,October,18,19,129,44,1524,726,14,393,1143,112,242,1373,493,123,12
Phone,Mobile,Brand,41710,November,14,22,120,52,1633,657,13,708,937,12,12,937,708,478,12
Desktop,Mobile,Brand,44024,November,12,15,70,24,1679,380,16,163,1528,12,12,1528,163,1030,12
Phone,Mobile,Brand,154521,January,19,26,288,233,1843,2461,13,279,1576,12,12,1576,279,124,12
Desktop,Mobile,Brand,33350,April,20,13,222,16,2306,12,12,12,2306,12,12,2306,12,12,12
App,Mobile,Brand,1024,January,17,22,700,13,5352,30,211,1683,3681,12,12,3681,1683,9244,12
Phone,Mobile,Brand,9524,April,45,20,489,20,6543,12,12,882,5673,12,1380,7041,882,12,12
Desktop,Mobile,Brand,190029,June,66,24,682,233,9865,2015,16,1956,7921,12,12,7921,1956,2498,12
Desktop,Appliances,Browse,967800,December,244,18,3626,627,79788,12483,18,10158,69642,12,5862,75492,10158,10510,12
Desktop,Mobile,Brand,54865,November,91,24,549,77,15980,605,33,3303,12689,12,12,12689,3303,6292,12
App,Mobile,Brand,5673,October,54,26,3642,20,16239,115,159,3301,12950,12,2262,15200,3301,9184,34
App,Mobile,Brand,14397,March,44,51,4046,68,21572,281,64,7664,13920,12,179,14087,7664,1638,13
App,Appliances,Brand,435811,December,2311,34,53910,1460,748602,4661,147,75287,673315,87,10957,684272,75374,92692,2
Phone,Mobile,Brand,68299,November,62,44,679,232,32321,1109,31,11471,20862,1712,12,20862,13171,3547,14
Phone,Mobile,Brand,335539,June,173,39,2226,902,41227,5394,18,9581,31658,12,372,32018,9581,1925,12
Desktop,Mobile,Brand,463423,February,319,24,5287,570,70031,5136,25,8394,61649,412,6122,67759,8794,8926,13
App,Mobile,Brand,45991,February,106,73,9765,294,78892,920,81,23947,54956,1229,7842,62786,25165,5031,22
Desktop,Mobile,Brand,1480754,March,592,23,5749,1646,101888,17094,17,16102,85797,472,4412,90197,16562,13588,12
App,Appliances,Brand,820042,December,3436,32,70861,2627,763170,10220,49,268209,494960,1784,4217,499177,269993,3046,1
Desktop,Mobile,Brand,501402,January,302,26,4018,696,117186,6077,28,23520,93678,1602,6012,99678,25110,6605,13
Desktop,Mobile,Brand,678632,October,364,21,5983,595,148823,7572,28,30814,118020,2032,3081,121089,32834,17679,13
Phone,Mobile,Brand,1079663,March,1285,43,16799,3390,184639,17099,21,50361,134290,1730,12916,147193,52079,4455,13
Phone,Mobile,Brand,566172,February,1135,45,29854,1900,210294,9234,32,41869,168437,1372,11644,180069,43229,8164,13
Phone,Mobile,Brand,2044671,October,1527,33,25590,4268,371840,30433,22,89334,282517,4192,17119,299624,93514,7077,13
Phone,Mobile,Brand,1999505,January,2393,35,29476,4562,587808,31520,26,148395,439425,152,3796,443209,148535,6471,12
Phone,Mobile,Brand,168905,January,16,21,78,170,12,2824,12,12,12,12,12,12,12,12,12
Desktop,Mobile,Brand,124544,January,19,16,47,62,12,1708,12,12,12,12,12,12,12,12,12
Desktop,Mobile,Brand,75234,November,12,14,17,28,12,799,12,12,12,12,12,12,12,12,12
Phone,Mobile,Brand,48077,November,12,22,13,58,12,737,12,12,12,12,12,12,12,12,12
Phone,Mobile,Brand,20390,April,12,23,13,35,12,396,12,12,12,12,12,12,12,12,12
Desktop,Mobile,Brand,14927,April,12,12,12,12,12,193,12,12,12,12,12,12,12,12,12
App,Mobile,Brand,881,April,14,12,39,12,12,31,12,12,12,12,12,12,12,12,12
Phone,Appliances,Intended,28169,December,55,19,1107,32,93877,444,161,29639,64251,12,12,64251,29639,178934,12
Phone,Scents ,Brand,66177,April,10,14,82,90,626,1085,0,230,396,0,0,396,230,26,0
Phone,Scents ,Brand,470808,June,13,10,231,454,670,7331,0,119,551,0,0,551,119,32,0
App,Mobile,Brand,919,November,13,12,64,12,80,30,16,12,80,12,12,80,12,54,12
Phone,Scents ,Brand,60684,October,8,10,67,59,722,975,1,41,681,0,0,681,41,27,0
Desktop,Scents ,Brand,87291,June,7,5,89,46,800,1054,1,165,635,0,0,635,165,87,0
Desktop,Scents ,Brand,12924,January,5,4,74,5,873,173,5,0,873,0,0,873,0,181,0
Phone,Scents ,Brand,34098,January,12,16,91,54,898,556,2,0,898,0,0,898,0,1617,0
Phone,Scents ,Brand,19176,October,1,8,16,16,1025,286,4,0,1025,0,0,1025,0,145,0
Phone,Scents ,Brand,60997,June,8,11,72,68,1159,921,1,0,1159,0,0,1159,0,94,0
Phone,Appliances,Intended,52656,December,78,20,1328,54,95950,823,98,26013,69949,12,12,69949,26013,148259,12
Desktop,Scents ,Brand,351696,June,6,3,141,123,1320,4250,0,0,1320,0,0,1320,0,974,0
Phone,Scents ,Brand,21843,January,9,9,97,20,1358,351,4,0,1358,0,0,1358,0,227,0
Desktop,Mobile,Brand,20480,April,17,18,165,25,1113,259,16,211,914,12,12,914,211,99,12
Phone,Scents ,Brand,88261,November,13,13,180,118,1365,1384,1,432,934,70,0,934,502,62,0
Desktop,Scents ,Brand,263443,June,12,3,111,75,1381,2786,1,0,1381,0,0,1381,0,43,0
Phone,Mobile,Brand,11639,April,19,42,196,47,2228,209,24,12,2228,12,161,2377,12,252,13
Desktop,Scents ,Brand,132559,November,7,3,122,36,1592,1405,1,471,1120,0,0,1120,471,130,0
Phone,Scents ,Brand,30822,January,9,16,89,49,1876,496,4,0,1876,0,0,1876,0,200,0
Phone,Scents ,Brand,51366,June,5,8,36,39,1898,773,3,174,1723,1568,855,2579,1742,205,3
Phone,Mobile,Brand,25411,November,42,37,441,76,3049,423,19,94,2967,12,111,3066,94,221,12
Desktop,Mobile,Brand,35089,November,22,27,396,65,3582,430,21,12,3582,12,321,3891,12,340,13
Desktop,Scents ,Brand,97689,April,5,6,73,60,1941,1085,2,0,1941,0,196,2137,0,96,0
Desktop,Scents ,Brand,107404,June,11,4,90,43,1957,1100,2,0,1957,0,0,1957,0,291,0
App,Appliances,Brand,153228,December,3424,14,35227,219,809835,0,0,143310,666525,0,0,666525,143310,0,0
App,Appliances,Brand,869323,December,1249,14,83499,1185,810296,13937,46,171864,638432,0,0,638432,171864,23286,0
Desktop,Appliances,Intended,150574,December,71,15,1160,61,157690,2149,68,37656,120046,12,12,120046,37656,178630,12
Desktop,Scents ,Brand,237542,January,1,3,58,73,2295,2815,1,0,2295,0,0,2295,0,334,0
App,Appliances,Brand,1219331,December,4424,37,127237,4475,1062285,19172,51,133401,928884,5175,51694,980578,138576,37438,3
Desktop,Scents ,Brand,30083,June,7,2,34,6,2464,227,9,457,2007,0,0,2007,457,1909,0
Desktop,Appliances,Intended,162009,December,110,14,1399,47,172714,2222,70,44953,127773,12,12,127773,44953,707393,12
Phone,Scents ,Brand,162083,November,24,9,398,147,2609,0,0,535,2074,0,0,2074,535,0,0
App,Appliances,Brand,1388665,December,3411,15,83675,2150,1344347,17374,74,103927,1240420,3842,37131,1277551,107769,122037,2
Phone,Scents ,Brand,138483,October,52,12,662,169,3127,2367,1,0,3127,0,0,3127,0,1063,0
Phone,Scents ,Brand,257994,October,47,13,519,330,3213,4144,1,296,2918,0,0,2918,296,29,0
Desktop,Scents ,Brand,27944,January,8,4,146,12,4202,284,12,672,3530,0,0,3530,672,314,0
Desktop,Scents ,Brand,34949,January,19,3,231,12,4262,349,11,273,3989,0,0,3989,273,4460,0
Desktop,Scents ,Brand,172784,November,23,2,328,39,4976,2475,2,487,4489,0,0,4489,487,745,0
Phone,Scents ,Brand,342745,November,46,9,782,306,5188,6249,1,520,4668,0,38,4706,520,312,0
App,Appliances,Brand,699269,December,6287,45,152829,3158,1495282,9926,141,135132,1360150,4720,41739,1401889,139852,40151,5
Phone,Scents ,Brand,258124,January,72,9,851,238,7808,4218,1,1974,5835,0,0,5835,1974,1193,0
Desktop,Scents ,Brand,308769,October,80,4,673,135,8219,3309,2,763,7456,0,30,7486,763,419,0
Phone,Scents ,Brand,109876,November,62,10,704,106,8798,1752,4,1420,7377,0,0,7377,1420,318,0
Phone,Scents ,Brand,335104,October,63,11,616,374,10172,5422,1,2114,8059,0,0,8059,2114,1179,0
Desktop,Scents ,Brand,310715,November,47,1,649,41,10813,0,0,919,9894,0,100,9994,919,0,0
Desktop,Scents ,Brand,47485,January,39,5,264,25,12402,634,18,2632,9771,0,1800,11571,2632,797,3
Phone,Scents ,Brand,180473,April,99,10,1088,189,14287,2939,4,2210,12076,0,0,12076,2210,590,0
App,Mobile,Browse,1750,October,12,12,13,12,12,37,12,12,12,12,12,12,12,12,12
App,Mobile,Browse,1731,October,12,12,12,12,12,37,12,12,12,12,12,12,12,12,12
Phone,Mobile,Browse,809,October,12,25,15,13,12,24,12,12,12,12,12,12,12,12,12
Desktop,Appliances,Intended,361175,December,159,13,2497,58,250178,3847,63,59751,190439,1912,4312,194739,61651,252816,14
Desktop,Mobile,Browse,491,January,12,33,13,13,12,18,12,12,12,12,12,12,12,12,12
Desktop,Mobile,Brand,180,October,12,72,13,13,12,14,12,12,12,12,12,12,12,12,12
Phone,Mobile,Browse,101,January,12,12,12,12,12,13,12,12,12,12,12,12,12,12,12
Desktop,Mobile,Brand,93,January,12,12,12,12,12,13,12,12,12,12,12,12,12,12,12
App,Mobile,Browse,4716,October,12,14,20,13,16,81,12,12,16,12,12,16,12,14,12
Desktop,Mobile,Brand,13358,October,19,14,58,15,167,188,13,12,167,12,12,167,12,213,12
Desktop,Appliances,Browse,996959,December,863,19,10887,698,291947,11602,36,17058,274901,1012,5152,280041,18058,19847,13
Phone,Appliances,Browse,535943,December,882,23,9582,594,330268,8528,41,84951,245328,12,12,245328,84951,19152,12
Desktop,Mobile,Brand,2069,January,14,12,42,12,537,41,30,12,537,12,12,537,12,614,12
Desktop,Mobile,Browse,17899,January,15,16,62,20,580,208,14,230,362,12,12,362,230,765,12
Desktop,Mobile,Browse,15045,January,12,22,66,27,794,205,15,183,622,12,12,622,183,1149,12
Desktop,Mobile,Brand,47090,January,12,12,26,12,817,682,13,12,817,12,12,817,12,64,12
Desktop,Mobile,Brand,130965,October,12,13,83,24,942,1869,12,222,732,12,12,732,222,491,12
Desktop,Mobile,Browse,2812,October,12,12,20,12,956,44,41,12,956,12,12,956,12,70379,12
